X,Y
0.00878675228117608,-0.00321054410273743
0.00794187225413994,-0.00223893207164586
0.00722372423115915,-0.00156302805001686
0.00659006421088208,-0.00101385603244328
0.00608313619466036,-0.000633660020277145
0.00566069618114222,-0.000380196012166287
0.00528050016897601,-0.000168976005407289
0.00494254815816158,-4.22440013518597E-05
0.00468908415005072,0
0.00443562014193986,8.44880027035693E-05
0.00426664413653257,0.000126732004055429
0.00409766813112536,0.000126732004055429
0.00388644812436636,0.000168976005407289
0.00375971612031093,0.000211220006759148
0.0036329841162555,0.000211220006758998
0.00350625211220008,0.000168976005407139
0.00337952010814465,0.000211220006758998
0.003295032105441,0.000253464008110858
0.00321054410273736,0.000253464008110858
0.003083812098682,0.000295708009462717
0.00304156809733022,0.000337952010814427
0.00295708009462657,0.000337952010814427
0.00287259209192293,0.000380196012166287
0.00283034809057107,0.000380196012166287
0.00350625211220008,0.000549172017573575
0.00490030415680979,0.000929368029739712
0.00540723217303143,0.00118283203785057
0.00515376816492058,0.00135180804325786
0.00494254815816158,0.00147854004731329
0.00468908415005065,0.00156302805001701
0.00447786414329165,0.00164751605272058
0.00430888813788443,0.00173200405542415
0.00409766813112536,0.00181649205812771
0.00392869212571815,0.00181649205812771
0.00380196012166272,0.00181649205812771
0.0036329841162555,0.00185873605947957
0.00388644812436636,0.00206995606623857
0.00435113213923622,0.00236566407570114
0.00435113213923622,0.00245015207840486
0.00413991213247722,0.00236566407570129
0.00397093612706993,0.00228117607299772
0.00380196012166272,0.002196688070294
0.00367522811760729,0.00202771206488671
0.00354849611355186,0.00194322406218314
0.00342176410949651,0.00190098006083143
0.0036329841162555,0.00194322406218329
0.0038442041230145,0.00202771206488671
0.00375971612031093,0.00194322406218314
0.00367522811760729,0.001774248056776
0.00359074011490364,0.00168976005407229
0.00350625211220008,0.00168976005407229
0.00342176410949643,0.00160527205136872
0.00359074011490364,0.00164751605272058
0.00375971612031093,0.00173200405542415
0.00367522811760736,0.00164751605272043
0.00359074011490372,0.00164751605272043
0.0035062521122,0.00164751605272058
0.00346400811084822,0.00160527205136872
0.00354849611355194,0.00168976005407229
0.00367100371747212,0.00177424805677601
