X,Y
0.00320209530246694,0.00177424805677601
0.00311760729976352,0.00168976005407229
0.00310070969922269,0.00160527205136857
0.00315985130111523,0.00160527205136887
0.00307536329841166,0.00152078404866485
0.00299087529570794,0.00143629604596173
0.00291483609327472,0.00135180804325771
0.00298242649543775,0.00126732004055429
0.00292328489354506,0.00126732004055429
0.00283034809057115,0.00101385603244343
0.00276275768840826,0.00101385603244313
0.00277965528894894,0.000929368029740012
0.00272896248732689,0.000844880027035993
0.00265292328489352,0.000675904021628854
0.00255998648191945,0.000591416018925435
0.00257688408246044,0.000591416018925435
0.00250084488002691,0.000422440013517996
0.00241635687732349,0.000337952010814577
0.00233186887461977,0.000337952010814277
0.00233186887461977,0.000253464008110858
0.00223893207164586,0.000168976005407139
0.00213754646840146,8.44880027037193E-05
0.00208685366677941,8.44880027037193E-05
0.00203616086515705,0
0.0019347752619128,0
0.00184183845893889,-8.44880027037193E-05
0.00180804325785737,0
0.00171510645488346,-8.44880027037193E-05
0.0016221696519094,-8.44880027034192E-05
0.00155457924974651,-8.44880027037193E-05
0.00148698884758363,-8.44880027037193E-05
0.00139405204460972,-8.44880027034192E-05
0.00131801284217634,-8.44880027037193E-05
0.00125887124028395,-8.44880027034192E-05
0.00117438323758023,-8.44880027037193E-05
0.001098344035147,0
0.00103920243325446,-8.44880027037193E-05
0.00096316323082123,-8.44880027034192E-05
0.000895572828658344,0
0.000844880027036143,-8.44880027037193E-05
0.000768840824602915,0
0.000718148022980714,-8.44880027037193E-05
0.00065900642108817,-8.44880027034192E-05
0.000608313619466119,-8.44880027037193E-05
0.000549172017573425,-8.44880027037193E-05
0.000498479215951374,-8.44880027034192E-05
0.000447786414329172,-0.000168976005407439
0.000405542412977313,-0.000253464008110858
0.000354849611355261,-0.000253464008110858
0.000304156809733059,-0.000337952010814277
0.000253464008110858,-0.000337952010814577
0.000211220006758998,-0.000422440013517996
0.000160527205136797,-0.000422440013517996
0.000109834403514745,-0.000591416018925435
5.91416018925435E-05,-0.000591416018925435
8.44880027034192E-06,-0.000675904021628854
-4.22440013518597E-05,-0.000760392024332574
-9.29368029739112E-05,-0.000844880027035993
-0.000152078404866455,-0.000929368029740012
-0.000202771206488656,-0.00101385603244313
-0.00026191280838135,-0.00109834403514715
-0.000321054410273743,-0.00118283203785057
-0.000371747211895795,-0.00118283203785057
-0.00043933761405883,-0.00135180804325801
-0.000490030415681032,-0.00143629604596143
-0.000557620817843767,-0.00152078404866515
-0.000616762419736461,-0.00160527205136857
-0.000675904021628854,-0.00160527205136887
-0.00074349442379189,-0.0017742480567757
-0.000794187225413941,-0.00185873605947972
-0.000853328827306635,-0.00194322406218314
-0.000912470429199028,-0.00202771206488686
-0.00096316323082123,-0.00211220006759028
-0.00103075363298412,-0.002196688070294
-0.00107299763433582,-0.00228117607299772
-0.00113213923622852,-0.00236566407570114
-0.00116593443730989,-0.00245015207840486
-0.00122507603920243,-0.00253464008110858
-0.00126732004055429,-0.002619128083812
-0.001309564041906,-0.00278810408921944
-0.00135180804325786,-0.00278810408921944
-0.00137715444406903,-0.00287259209192286
-0.00141939844542074,-0.00304156809733029
-0.00143629604596143,-0.00312605610003371
-0.00148698884758363,-0.00321054410273743
-0.00148698884758363,-0.00329503210544085
-0.00152923284893549,-0.00346400811084829
-0.00152923284893549,-0.00346400811084829
-0.0015714768502872,-0.00363298411625543
-0.00156302805001686,-0.00371747211895915
-0.00160527205136872,-0.00380196012166287
-0.00160527205136872,-0.00388644812436629
-0.00163061845217974,-0.00405542412977343
-0.00163906725245023,-0.00413991213247744
-0.00165596485299092,-0.00422440013518056
-0.00168976005407229,-0.004393376140588
-0.00169820885434263,-0.0043933761405883
-0.00174890165596483,-0.00456235214599514
-0.00176579925650566,-0.00464684014869886
-0.00181649205812771,-0.00473132815140258
-0.00186718485974992,-0.00490030415680972
-0.00190942886110178,-0.00490030415680972
-0.00198546806353485,-0.00498479215951344
-0.00205305846569789,-0.00506928016221686
-0.00212064886786077,-0.00506928016221686
-0.00221358567083484,-0.0052382561676243
-0.00229807367353825,-0.0052382561676243
-0.00238256167624197,-0.00532274417032771
-0.00250084488002706,-0.00540723217303113
-0.00259378168300097,-0.00540723217303143
-0.00269516728624538,-0.00540723217303143
-0.00280500168976012,-0.00549172017573545
-0.00291483609327472,-0.00549172017573485
-0.00300777289624878,-0.00549172017573485
-0.00311760729976337,-0.00557620817843887
-0.00321899290300777,-0.00549172017573485
-0.00330348090571134,-0.00557620817843887
-0.00339641770868541,-0.00557620817843887
-0.00348935451165932,-0.00557620817843827
-0.00355694491382235,-0.00566069618114229
-0.00364143291652577,-0.00557620817843887
-0.00370057451841846,-0.00557620817843887
-0.0037681649205812,-0.00566069618114229
-0.00381040892193306,-0.00557620817843827
-0.0038695505238256,-0.00557620817843887
-0.00390334572490712,-0.00566069618114229
-0.00394558972625883,-0.00566069618114229
-0.00397093612707001,-0.00557620817843827
-0.00397093612707001,-0.00566069618114229
-0.00405542412977358,-0.00566069618114229
-0.00397093612706986,-0.00566069618114229
-0.00397093612707001,-0.00574518418384631
-0.00405542412977358,-0.00566069618114229
-0.00397093612707001,-0.00574518418384571
-0.00397093612706986,-0.00574518418384571
-0.00397093612707001,-0.00582967218654973
-0.00388644812436629,-0.00582967218654973
-0.00388644812436644,-0.00582967218654913
-0.00380196012166272,-0.00591416018925315
-0.003717472118959,-0.00591416018925315
-0.00371747211895915,-0.00599864819195657
-0.00354849611355186,-0.00599864819195717
-0.00354849611355186,-0.00608313619465999
-0.00337952010814472,-0.00616762419736401
-0.00337952010814457,-0.00616762419736401
-0.00312605610003386,-0.00625211220006743
-0.00312605610003371,-0.00625211220006803
-0.00295708009462657,-0.00642108820547487
-0.00278810408921944,-0.00642108820547487
-0.002619128083812,-0.00642108820547487
-0.00253464008110858,-0.0065900642108817
-0.00236566407570114,-0.0065900642108823
-0.00211220006759043,-0.0065900642108817
-0.00202771206488686,-0.00667455221358572
-0.00185873605947957,-0.00675904021628914
-0.00168976005407229,-0.00675904021628974
-0.001520784048665,-0.00675904021628914
-0.00143629604596158,-0.00684352821899256
-0.00118283203785057,-0.00684352821899316
-0.001098344035147,-0.00684352821899316
-0.00101385603244343,-0.00684352821899256
-0.000844880027036143,-0.00684352821899316
-0.000760392024332574,-0.00684352821899256
-0.000675904021628854,-0.00684352821899316
-0.000591416018925285,-0.00684352821899256
-0.000506928016221716,-0.00684352821899316
-0.000506928016221716,-0.00684352821899316
-0.000422440013518146,-0.00684352821899256
-0.000422440013517996,-0.00675904021628914
-0.000337952010814577,-0.00675904021628974
-0.000422440013517996,-0.00675904021628914
-0.000337952010814427,-0.00667455221358572
-0.000337952010814577,-0.00667455221358572
-0.000337952010814427,-0.0065900642108817
-0.000422440013517996,-0.0065900642108823
-0.000337952010814577,-0.00650557620817828
-0.000422440013517996,-0.00650557620817828
-0.000337952010814427,-0.00642108820547487
-0.000422440013518146,-0.00633660020277145
-0.000337952010814427,-0.00633660020277145
-0.000422440013518146,-0.00625211220006743
-0.000337952010814427,-0.00625211220006743
-0.000337952010814427,-0.00608313619466059
-0.000253464008110858,-0.00608313619465999
-0.000253464008110858,-0.00608313619466059
-8.44880027037193E-05,-0.00591416018925315
-8.44880027035693E-05,-0.00591416018925315
0,-0.00582967218654913
0.000168976005407289,-0.00582967218654973
0.000253464008110858,-0.00566069618114229
0.000422440013517996,-0.00566069618114229
0.000591416018925285,-0.00557620817843887
0.000675904021629004,-0.00549172017573485
0.000929368029739712,-0.00549172017573485
0.00118283203785072,-0.00532274417032801
0.00126732004055414,-0.005238256167624
0.00152078404866515,-0.0052382561676246
0.00177424805677601,-0.00506928016221656
0.00194322406218314,-0.00498479215951374
0.00211220006759043,-0.00490030415680972
0.00236566407570114,-0.00473132815140228
0.00261912808381215,-0.00464684014869886
0.00270361608651572,-0.00456235214599544
0.00295708009462657,-0.00447786414329142
0.00321054410273743,-0.00430888813788458
0.003295032105441,-0.00413991213247714
0.00346400811084829,-0.00413991213247714
0.00363298411625543,-0.00388644812436629
0.00380196012166272,-0.00388644812436629
0.00397093612707001,-0.00363298411625543
0.00405542412977358,-0.00363298411625543
0.00413991213247714,-0.00346400811084859
0.00430888813788443,-0.00329503210544115
0.004393376140588,-0.00321054410273713
0.00456235214599529,-0.00312605610003371
0.00456235214599529,-0.00295708009462688
0.00473132815140243,-0.00287259209192286
0.00481581615410615,-0.00270361608651542
0.00481581615410615,-0.0026191280838126
0.00498479215951329,-0.00253464008110798
0.00506928016221701,-0.00236566407570174
0.00506928016221701,-0.00228117607299712
0.00523825616762415,-0.00211220006759088
0.00523825616762415,-0.00194322406218284
0.00533119297059821,-0.00185873605947942
0.00539878337276109,-0.00177424805677601
0.00546637377492398,-0.00152078404866515
0.00552551537681652,-0.00143629604596173
0.00559310577897941,-0.00135180804325771
0.00566069618114229,-0.00109834403514685
0.00571983778303469,-0.00101385603244343
0.00577897938492738,-0.000844880027036593
0.00583812098681992,-0.000675904021628554
0.00588881378844197,-0.000506928016221716
0.00594795539033467,-0.000337952010814277
0.00599864819195672,-0.000168976005407439
0.00604089219330858,8.44880027034192E-05
0.00608313619466029,0.000168976005407439
0.00613382899628249,0.000422440013518297
0.00615917539709367,0.000675904021628554
0.00619297059817503,0.000760392024332574
0.00620986819871587,0.00109834403514685
0.00623521459952674,0.00118283203785087
0.00624366339979724,0.00143629604596173
0.00625211220006758,0.00168976005407199
0.00624366339979724,0.00185873605947942
0.00623521459952689,0.00211220006759088
0.00621831699898621,0.00228117607299712
0.00619297059817503,0.00245015207840516
0.00616762419736401,0.00270361608651542
0.00613382899628249,0.00287259209192346
0.00609158499493078,0.00304156809732969
0.0060408921933085,0.00329503210544115
0.00599019939168638,0.00337952010814457
0.00593950659006418,0.00363298411625543
0.00588036498817171,0.00371747211895945
0.00582122338627916,0.00397093612706971
0.00576208178438662,0.00405542412977373
0.00569449138222366,0.00413991213247714
0.00563534978033119,0.004393376140588
0.00556775937816831,0.004393376140588
0.00550016897600542,0.00456235214599544
0.00544102737411288,0.00464684014869886
0.00538188577222033,0.0048158161541063
0.00531429537005745,0.0048158161541057
0.00525515376816498,0.00498479215951374
0.00518756336600202,0.00506928016221656
0.00512842176410948,0.00506928016221716
0.00506928016221693,0.005238256167624
0.00500168976005412,0.0052382561676246
0.00495099695843192,0.00540723217303143
0.00488340655626896,0.00540723217303143
0.00482426495437649,0.00549172017573485
0.00476512335248395,0.00549172017573485
0.00469753295032106,0.00566069618114229
0.00462994254815818,0.00566069618114229
0.00457080094626563,0.00574518418384631
0.00449476174383233,0.00582967218654913
0.00442717134166952,0.00582967218654973
0.00435113213923622,0.00591416018925315
0.00426664413653257,0.00599864819195657
0.004182156133829,0.00608313619466059
0.00409766813112544,0.00608313619465999
0.00399628252788103,0.00616762419736401
0.0038948969246367,0.00625211220006743
0.0037935113213923,0.00633660020277145
0.00366677931733695,0.00642108820547487
0.00354849611355194,0.00650557620817828
0.00343021290976677,0.00650557620817889
0.00327813450490032,0.0065900642108817
0.00314295370057455,0.00675904021628914
0.0029824264954376,0.00675904021628974
0.00283034809057115,0.00684352821899256
0.00266137208516393,0.00684352821899316
0.00249239607975664,0.0070125042244
0.00231497127407909,0.0070125042244
0.00213754646840146,0.00709699222710402
0.0019601216627239,0.00709699222710342
0.00177424805677593,0.00718148022980744
0.00160527205136872,0.00726596823251086
0.0014362960459615,0.00726596823251146
0.00126732004055421,0.00726596823251086
0.00110679283541742,0.00735045623521428
0.000963163230821155,0.00735045623521488
0.000811084825954775,0.00735045623521428
0.000692801622169613,0.00735045623521488
0.000557620817843917,0.00735045623521428
0.000456235214599514,0.0074349442379183
0.000363298411625528,0.00735045623521488
0.000270361608651542,0.0074349442379183
0.000194322406218314,0.00735045623521428
0.000126732004055429,0.00735045623521488
6.75904021628854E-05,0.0074349442379183
1.68976005407589E-05,0.00735045623521428
-2.53464008111008E-05,0.00735045623521488
-5.91416018925435E-05,0.0074349442379183
-9.29368029739862E-05,0.00735045623521428
-0.00010983440351467,0.00735045623521488
-0.000143629604596113,0.0074349442379183
-0.000160527205136872,0.00735045623521428
-0.000177424805677631,0.0074349442379183
-0.000202771206488656,0.00735045623521428
-0.000211220006759073,0.0074349442379183
-0.000236566407570099,0.00735045623521488
-0.0002619128083812,0.0074349442379183
-0.000278810408921959,0.00735045623521428
-0.000304156809732984,0.0074349442379183
-0.000346400811084844,0.0074349442379183
-0.000371747211895945,0.00735045623521488
-0.000413991213247729,0.0074349442379177
-0.000464684014869856,0.00735045623521488
-0.000515376816492058,0.0074349442379183
-0.000574518418384601,0.00735045623521428
-0.00063366002027707,0.00735045623521488
-0.00070125042244003,0.00735045623521428
-0.000785738425143674,0.00735045623521488
-0.000853328827306485,0.00735045623521428
-0.000954714430550888,0.00735045623521488
-0.00103075363298412,0.00735045623521488
-0.00113213923622844,0.00726596823251086
-0.00123352483947277,0.00726596823251086
-0.00132646164244683,0.00726596823251086
-0.00143629604596143,0.00726596823251086
-0.00152923284893549,0.00726596823251146
-0.00163061845217974,0.00718148022980684
-0.00173200405542415,0.00718148022980744
-0.00182494085839813,0.00709699222710402
-0.00191787766137204,0.00718148022980744
-0.00200236566407569,0.00709699222710372
-0.00208685366677933,0.0070125042244
-0.00216289286921256,0.00709699222710372
-0.00223048327137552,0.0070125042244003
-0.00228962487326799,0.0070125042244
-0.00235721527543087,0.00692801622169658
-0.00239945927678273,0.00692801622169658
-0.00245015207840486,0.0070125042244
-0.00249239607975664,0.00684352821899286
-0.00251774248056774,0.00692801622169658
-0.00254308888137885,0.00684352821899286
-0.00257688408246029,0.00692801622169658
-0.00259378168300105,0.00684352821899286
-0.00261067928354173,0.00684352821899286
-0.00261912808381207,0.00675904021628944
-0.00264447448462317,0.00684352821899286
-0.00265292328489359,0.00675904021628914
-0.00266137208516386,0.00675904021628944
-0.00267826968570469,0.00675904021628914
-0.0026951672862453,0.00675904021628944
-0.00271206488678613,0.00667455221358572
-0.00272896248732674,0.00675904021628914
-0.00274586008786758,0.00667455221358572
-0.0027712064886786,0.006590064210882
-0.0027965528894897,0.00667455221358572
-0.00282189929030073,0.006590064210882
-0.00285569449138225,0.00650557620817859
-0.00288104089219327,0.006590064210882
-0.00291483609327479,0.00650557620817828
-0.00294018249408582,0.00642108820547487
-0.00298242649543768,0.00642108820547487
-0.0030077728962487,0.00633660020277115
-0.00304156809733022,0.00642108820547487
-0.00306691449814124,0.00625211220006773
-0.00310070969922269,0.00625211220006743
-0.00312605610003379,0.00616762419736401
-0.00314295370057455,0.00616762419736401
-0.00317674890165599,0.00616762419736401
-0.00319364650219667,0.00608313619466029
-0.00320209530246702,0.00599864819195687
-0.00322744170327812,0.00599864819195657
-0.00322744170327819,0.00591416018925315
-0.0032443393038188,0.00582967218654943
-0.00324433930381888,0.00582967218654973
-0.00325278810408922,0.00574518418384571
-0.00325278810408922,0.00574518418384601
-0.00324433930381888,0.00566069618114229
-0.00324433930381888,0.00557620817843857
-0.00323589050354846,0.00557620817843857
-0.00322744170327819,0.00540723217303143
-0.00321899290300777,0.00540723217303143
-0.00321054410273736,0.00540723217303143
-0.00319364650219667,0.0052382561676243
-0.00318519770192633,0.00515376816492058
-0.00316830010138565,0.00515376816492058
-0.00315985130111523,0.00498479215951344
-0.00313450490030413,0.00498479215951314
-0.00313450490030421,0.0048158161541063
-0.00311760729976337,0.00473132815140258
-0.00310070969922276,0.00464684014869886
-0.00309226089895235,0.00456235214599514
-0.00309226089895235,0.004393376140588
-0.00307536329841159,0.00430888813788458
-0.00307536329841166,0.00422440013518056
-0.00307536329841159,0.00405542412977373
-0.00307536329841166,0.00388644812436629
-0.00307536329841159,0.00380196012166287
-0.003083812098682,0.00363298411625543
-0.00309226089895235,0.00346400811084829
-0.00310915849949303,0.00329503210544085
-0.00311760729976352,0.00321054410273743
-0.00313450490030406,0.00295708009462657
-0.00315985130111538,0.00287259209192316
-0.00317674890165591,0.00270361608651572
-0.00320209530246709,0.00253464008110828
-0.00323589050354846,0.00236566407570144
-0.00326123690435948,0.002196688070294
-0.00329503210544115,0.00202771206488656
-0.00332037850625203,0.00194322406218314
-0.00335417370733355,0.00177424805677601
-0.00338796890841506,0.00160527205136887
-0.00343021290976677,0.00143629604596143
-0.00345555931057795,0.00135180804325771
-0.00348935451165932,0.00118283203785087
-0.00353159851301118,0.00109834403514685
-0.0035569449138222,0.000929368029739712
-0.00359918891517406,0.000844880027036293
-0.00363298411625543,0.000675904021628854
-0.00366677931733695,0.000591416018925435
-0.00370057451841846,0.000506928016221716
-0.00373436971949983,0.000422440013517996
-0.0037681649205812,0.000337952010814577
-0.00380196012166272,0.000168976005407139
-0.00383575532274424,0.000168976005407139
-0.0038695505238256,8.44880027037193E-05
-0.00390334572490712,0
-0.00393714092598849,-8.44880027037193E-05
-0.00397093612706986,-0.000168976005407139
-0.00400473132815152,-0.000253464008110858
-0.00403852652923274,-0.000253464008110858
-0.00408077053058475,-0.000337952010814577
-0.00411456573166612,-0.000337952010814277
-0.00414836093274749,-0.000422440013518297
-0.00419060493409935,-0.000506928016221716
-0.00423284893545121,-0.000506928016221716
-0.00427509293680292,-0.000506928016221416
-0.00431733693815478,-0.000591416018925435
-0.00436802973977698,-0.000675904021628854
-0.00441027374112884,-0.000591416018925435
-0.00446941534302123,-0.000675904021628854
-0.00451165934437309,-0.000675904021628854
-0.00455390334572495,-0.000760392024332574
-0.00464684014869886,-0.000760392024332574
-0.00473132815140243,-0.000675904021628854
-0.00473132815140258,-0.000760392024332574
-0.00481581615410615,-0.000844880027036293
-0.00490030415680972,-0.000760392024332574
-0.00490030415680972,-0.000760392024332574
-0.00506928016221701,-0.000844880027035993
-0.00506928016221686,-0.000760392024332574
-0.0052382561676243,-0.000844880027036293
-0.00523825616762415,-0.000844880027035993
-0.00532274417032786,-0.000844880027036293
-0.00540723217303143,-0.000844880027035993
-0.005491720175735,-0.000844880027036293
-0.00566069618114229,-0.000844880027036293
-0.00566069618114229,-0.000929368029739712
-0.00566069618114229,-0.000929368029739712
-0.00582967218654943,-0.000929368029739712
-0.00591416018925315,-0.00101385603244343
-0.00591416018925315,-0.00109834403514715
-0.00599864819195672,-0.00109834403514685
-0.00608313619466029,-0.00118283203785057
-0.00608313619466044,-0.00126732004055429
-0.00616762419736401,-0.00135180804325801
-0.00616762419736386,-0.00143629604596143
-0.00625211220006758,-0.00152078404866515
-0.00616762419736401,-0.00160527205136857
-0.00625211220006758,-0.00177424805677601
-0.00625211220006758,-0.00177424805677601
-0.00616762419736401,-0.00194322406218314
-0.00625211220006758,-0.00202771206488656
-0.00616762419736401,-0.00211220006759058
-0.00616762419736401,-0.002196688070294
-0.00616762419736401,-0.00228117607299772
-0.00616762419736386,-0.00245015207840486
-0.00608313619466044,-0.00245015207840486
-0.00608313619466029,-0.00253464008110828
-0.00608313619466044,-0.0026191280838123
-0.00599864819195672,-0.00270361608651572
-0.00608313619466029,-0.00278810408921914
-0.00599864819195687,-0.00278810408921944
-0.00599864819195672,-0.00287259209192286
-0.00599864819195672,-0.00287259209192316
-0.00599864819195672,-0.00287259209192286
-0.00599864819195672,-0.00295708009462657
-0.00599864819195672,-0.00295708009462657
-0.00608313619466044,-0.00295708009462657
-0.00599864819195672,-0.00304156809732999
-0.00608313619466029,-0.00295708009462657
-0.00608313619466044,-0.00295708009462657
-0.00616762419736401,-0.00295708009462657
-0.00616762419736386,-0.00295708009462657
-0.00616762419736401,-0.00287259209192286
-0.00625211220006758,-0.00287259209192316
-0.0063366002027713,-0.00287259209192286
-0.00633660020277115,-0.00287259209192286
-0.00633660020277115,-0.00278810408921944
-0.00642108820547487,-0.00270361608651572
-0.00642108820547487,-0.00270361608651572
-0.00642108820547487,-0.00270361608651572
-0.00650557620817844,-0.002619128083812
-0.00650557620817844,-0.0026191280838123
-0.00642108820547472,-0.002619128083812
-0.00650557620817844,-0.002619128083812
-0.00650557620817844,-0.00253464008110858
-0.00650557620817844,-0.002619128083812
-0.00642108820547487,-0.0026191280838123
-0.00642108820547487,-0.00270361608651572
-0.00633660020277115,-0.002619128083812
-0.0063366002027713,-0.00278810408921944
-0.00633660020277115,-0.00278810408921914
-0.00616762419736401,-0.00287259209192316
-0.00616762419736401,-0.00287259209192286
-0.00608313619466029,-0.00304156809733029
-0.00599864819195672,-0.00304156809732999
-0.00599864819195672,-0.00321054410273743
-0.00591416018925315,-0.00329503210544115
-0.00574518418384586,-0.00329503210544085
-0.00574518418384601,-0.00346400811084829
-0.00566069618114229,-0.00354849611355201
-0.00557620817843857,-0.00354849611355171
-0.005491720175735,-0.00371747211895915
-0.00549172017573515,-0.00380196012166287
-0.00532274417032771,-0.00388644812436629
-0.00532274417032786,-0.00397093612707001
-0.00523825616762415,-0.00397093612707001
-0.00515376816492073,-0.00413991213247714
-0.00506928016221686,-0.00413991213247714
-0.00506928016221686,-0.00422440013518086
-0.00490030415680972,-0.00430888813788428
-0.00490030415681002,-0.004393376140588
-0.00490030415680972,-0.004393376140588
-0.00473132815140228,-0.004393376140588
-0.00473132815140258,-0.00447786414329172
-0.00464684014869886,-0.00447786414329172
-0.00456235214599544,-0.00456235214599514
-0.00456235214599514,-0.00447786414329172
-0.00447786414329172,-0.00456235214599544
-0.004393376140588,-0.00447786414329142
-0.004393376140588,-0.00456235214599544
-0.00430888813788428,-0.00447786414329172
-0.00422440013518086,-0.00447786414329142
-0.00422440013518086,-0.004393376140588
-0.00413991213247714,-0.004393376140588
-0.00413991213247714,-0.00430888813788458
-0.00405542412977373,-0.00430888813788428
-0.00405542412977343,-0.00422440013518086
-0.00397093612707001,-0.00413991213247714
-0.00405542412977373,-0.00405542412977373
-0.00388644812436629,-0.00405542412977343
-0.00397093612707001,-0.00388644812436659
-0.00388644812436629,-0.00388644812436629
-0.00388644812436629,-0.00380196012166257
-0.00388644812436629,-0.00380196012166287
-0.00388644812436629,-0.00363298411625543
-0.00380196012166287,-0.00363298411625543
-0.00388644812436629,-0.00354849611355201
-0.00388644812436629,-0.00346400811084829
-0.00380196012166287,-0.00346400811084799
-0.00388644812436629,-0.00337952010814487
-0.00388644812436629,-0.00337952010814457
-0.00388644812436629,-0.00329503210544115
-0.00397093612707001,-0.00329503210544085
-0.00388644812436629,-0.00321054410273743
-0.00397093612707001,-0.00321054410273743
-0.00405542412977373,-0.00321054410273743
-0.00397093612706971,-0.00312605610003371
-0.00405542412977373,-0.00312605610003371
-0.00405542412977343,-0.00304156809733029
-0.00413991213247744,-0.00312605610003371
-0.00422440013518056,-0.00304156809733029
-0.00422440013518086,-0.00304156809733029
-0.00422440013518086,-0.00304156809732999
-0.00430888813788428,-0.00295708009462657
-0.004393376140588,-0.00295708009462657
-0.00447786414329172,-0.00295708009462657
-0.00447786414329172,-0.00295708009462657
-0.00456235214599514,-0.00295708009462657
-0.00464684014869916,-0.00287259209192286
-0.00473132815140228,-0.00295708009462657
-0.0048158161541063,-0.00278810408921944
-0.00490030415680972,-0.00287259209192286
-0.00498479215951314,-0.00278810408921944
-0.00506928016221716,-0.00270361608651572
-0.005238256167624,-0.00270361608651572
-0.00532274417032801,-0.002619128083812
-0.00540723217303143,-0.0026191280838123
-0.00549172017573485,-0.00253464008110828
-0.00566069618114229,-0.00236566407570144
-0.00574518418384601,-0.00236566407570114
-0.00582967218654943,-0.00228117607299772
-0.00599864819195687,-0.00211220006759028
-0.00616762419736401,-0.00211220006759028
-0.00616762419736401,-0.00194322406218344
-0.00633660020277115,-0.00185873605947942
-0.00642108820547487,-0.00177424805677601
-0.00650557620817828,-0.00160527205136857
-0.006590064210882,-0.00152078404866515
-0.00667455221358572,-0.00152078404866515
-0.00667455221358572,-0.00143629604596143
-0.00667455221358572,-0.00135180804325771
-0.00675904021628914,-0.00135180804325771
-0.00675904021628944,-0.00135180804325831
-0.00675904021628914,-0.00143629604596113
-0.00675904021628944,-0.00143629604596173
-0.00675904021628914,-0.00152078404866515
-0.00667455221358572,-0.00160527205136857
-0.00667455221358572,-0.00168976005407259
-0.006590064210882,-0.00185873605947942
-0.00650557620817859,-0.00194322406218284
-0.00650557620817828,-0.00211220006759088
-0.00633660020277115,-0.00236566407570114
-0.00633660020277115,-0.00236566407570114
-0.00625211220006773,-0.002619128083812
-0.00616762419736401,-0.00278810408921944
-0.00608313619466029,-0.00287259209192286
-0.00599864819195687,-0.00304156809733029
-0.00591416018925315,-0.00321054410273713
-0.00591416018925285,-0.00337952010814457
-0.00574518418384601,-0.00346400811084859
-0.00574518418384601,-0.00354849611355201
-0.00566069618114229,-0.00371747211895885
-0.00566069618114229,-0.00380196012166287
-0.00557620817843857,-0.00388644812436629
-0.00549172017573515,-0.00405542412977373
-0.00549172017573485,-0.00405542412977313
-0.00549172017573515,-0.00413991213247774
-0.00540723217303143,-0.00422440013518056
-0.00540723217303143,-0.00422440013518056
-0.00540723217303143,-0.004393376140588
-0.00540723217303143,-0.00430888813788458
-0.00532274417032771,-0.004393376140588
-0.00540723217303143,-0.00447786414329202
-0.00540723217303143,-0.00447786414329142
-0.00532274417032771,-0.00447786414329142
-0.00540723217303143,-0.00447786414329202
-0.00540723217303143,-0.00447786414329142
-0.00549172017573515,-0.00447786414329142
-0.00549172017573515,-0.00447786414329202
