-0.34908,0.5058
-0.49332,0.47318
0.21633,0.93771
-0.1231,0.78683
-0.27158,0.74558
-0.41724,0.70398
0.27612,1.1701
-0.061185,1.008
-0.21081,0.95787
-0.3576,0.90752
0.28255,1.3314
-0.043347,1.1688
-0.193,1.1111
-0.33973,1.0533
0.17478,1.3588
-0.12081,1.2159
-0.26776,1.1535
-0.41154,1.0914
0.082074,1.3795
-0.20493,1.2357
-0.34856,1.1695
-0.48902,1.1039
-0.010992,1.3761
-0.29024,1.2318
-0.4303,1.1627
-0.5672,1.0941
-0.093415,1.3585
-0.36736,1.2128
-0.50389,1.1411
-0.63729,1.0702
-0.14026,1.3511
-0.41561,1.1986
-0.54924,1.1244
-0.67986,1.051
-0.14511,1.3608
-0.42622,1.1984
-0.558,1.1214
-0.68689,1.0451
-0.078107,1.4189
-0.37502,1.2377
-0.50678,1.1567
-0.63584,1.0763
-0.053825,1.4131
-0.34457,1.2361
-0.47602,1.1519
-0.60476,1.0686
0.019505,1.4375
-0.28109,1.2494
-0.41321,1.1619
-0.54273,1.0753
0.12795,1.4811
-0.18485,1.2802
-0.31882,1.1887
-0.45032,1.0982
0.2064,1.4818
-0.10549,1.2816
-0.24119,1.187
-0.37438,1.0934
0.31205,1.5
-0.0091074,1.2907
-0.14719,1.1928
-0.28282,1.0959
-0.41419,1.0013
0.28164,1.4109
-0.039616,1.1997
-0.17615,1.1009
-0.31028,1.0033
0.34289,1.3682
0.028544,1.1642
-0.10983,1.0636
-0.24572,0.96424
0.35491,1.2765
0.051056,1.0833
-0.087959,0.9823
-0.22437,0.88279
0.17116,0.99176
-0.083936,0.84748
-0.21909,0.75082
-0.35122,0.65613
-0.030677,0.69372
-0.26252,0.57262
-0.39184,0.48242
-0.51803,0.39435
-0.22135,0.41382
-0.44023,0.30524
-0.56319,0.22209
-0.68302,0.1411
-0.32648,0.22719
-0.55208,0.11123
-0.67009,0.033741
-0.78517,-0.041777
-0.41516,0.065429
-0.63828,-0.048919
-0.75195,-0.1214
-0.8628,-0.192
-0.45774,-0.041436
-0.68421,-0.16023
-0.79455,-0.22877
-0.9022,-0.29555
-0.46892,-0.10822
-0.69839,-0.23125
-0.80628,-0.29682
-0.9116,-0.36077
-0.45966,-0.14625
-0.69089,-0.2724
-0.79701,-0.33579
-0.90066,-0.39764
-0.42607,-0.15213
-0.66081,-0.28324
-0.76588,-0.34529
-0.86858,-0.40589
-0.43202,-0.19048
-0.65654,-0.31287
-0.75999,-0.3731
-0.86104,-0.43186
-0.41247,-0.19772
-0.63796,-0.32242
-0.74014,-0.38128
-0.84,-0.43875
-0.40762,-0.21555
-0.62785,-0.3361
-0.72862,-0.39352
-0.82709,-0.44957
-0.42583,-0.25357
-0.63695,-0.36588
-0.7358,-0.42138
-0.83232,-0.47547
-0.48345,-0.32951
-0.67966,-0.42745
-0.77556,-0.48002
-0.86909,-0.53112
-0.52618,-0.39027
-0.71739,-0.48339
-0.8103,-0.53296
-0.90089,-0.5811
-0.54553,-0.42854
-0.73625,-0.52093
-0.82664,-0.5679
-0.91479,-0.61352
-0.99974,-0.65736
-0.62247,-0.48694
-0.81171,-0.57848
-0.89713,-0.6217
-0.98045,-0.66366
-0.59961,-0.49367
-0.78783,-0.58291
-0.87186,-0.62436
-0.95385,-0.66461
-0.58697,-0.51384
-0.77031,-0.59644
-0.85285,-0.63588
-0.93338,-0.67414
-0.53989,-0.50304
-0.72795,-0.58819
-0.80975,-0.6262
-0.88965,-0.66312
-0.46735,-0.47039
-0.66168,-0.55919
-0.74359,-0.59645
-0.8237,-0.6327
-0.90092,-0.66745
-0.51372,-0.51881
-0.69644,-0.59445
-0.7751,-0.62874
-0.85195,-0.662
-0.48629,-0.54275
-0.66346,-0.60957
-0.7414,-0.64185
-0.81754,-0.67308
-0.43752,-0.54798
-0.61737,-0.61382
-0.69503,-0.64433
-0.77096,-0.67385
-0.84415,-0.70205
-0.43882,-0.5608
-0.62127,-0.62693
-0.69669,-0.65492
-0.77049,-0.68201
-0.38799,-0.57031
-0.56576,-0.62806
-0.64139,-0.65442
-0.71538,-0.67987
-0.78673,-0.70413
-0.38463,-0.58004
-0.56424,-0.63742
-0.63799,-0.66136
-0.7102,-0.6845
-0.28767,-0.5446
-0.47332,-0.6045
-0.54845,-0.62778
-0.6221,-0.65032
-0.69319,-0.67177
-0.28625,-0.55217
-0.46686,-0.60523
-0.54066,-0.62655
-0.61299,-0.64714
-0.20576,-0.52898
-0.388,-0.58072
-0.46311,-0.60124
-0.53677,-0.62108
-0.60792,-0.63994
-0.19042,-0.51323
-0.37377,-0.565
-0.44802,-0.58412
-0.52087,-0.60261
-0.59125,-0.62018
-0.18224,-0.50172
-0.36266,-0.55003
-0.43604,-0.56781
-0.50804,-0.58501
-0.20313,-0.56706
-0.36049,-0.59077
-0.4333,-0.60612
-0.50452,-0.62071
-0.57334,-0.63448
-0.27902,-0.62345
-0.43,-0.64141
-0.4995,-0.65333
-0.56744,-0.66454
-0.63302,-0.675
-0.35592,-0.67589
-0.49888,-0.68704
-0.56487,-0.69555
-0.62933,-0.70339
-0.3789,-0.72253
-0.5141,-0.72616
-0.57848,-0.73179
-0.6413,-0.73676
-0.70186,-0.74113
-0.45516,-0.75582
-0.5848,-0.7564
-0.64534,-0.75881
-0.70437,-0.76066
-0.76123,-0.76198
-0.5039,-0.75594
-0.63166,-0.7579
-0.68885,-0.75788
-0.74463,-0.7574
-0.5344,-0.78541
-0.64956,-0.77707
-0.70476,-0.77466
-0.75849,-0.77178
-0.81016,-0.76851
-0.5852,-0.77011
-0.69901,-0.76484
-0.75059,-0.76037
-0.8008,-0.75556
-0.84903,-0.75042
-0.62647,-0.7422
-0.7356,-0.73713
-0.78385,-0.73118
-0.83079,-0.72496
-0.65299,-0.74719
-0.74984,-0.73356
-0.79596,-0.72599
-0.84071,-0.71815
-0.88364,-0.7101
-0.74227,-0.7559
-0.82556,-0.73446
-0.86706,-0.72472
-0.90721,-0.71471
-0.94562,-0.70456
-0.80771,-0.74097
-0.88478,-0.71935
-0.92188,-0.70786
-0.9577,-0.69619
-0.99188,-0.68445
-0.86267,-0.71653
-0.93262,-0.6941
-0.96551,-0.68126
-0.99719,-0.6683
-0.84551,-0.66328
-0.91793,-0.64838
-0.94896,-0.63524
-0.9789,-0.62209
-1.0074,-0.60896
-0.85224,-0.58945
-0.92169,-0.57794
-0.94978,-0.56507
-0.97686,-0.55226
-1.0025,-0.53952
-0.8484,-0.51075
-0.91438,-0.50201
-0.93988,-0.48983
-0.96445,-0.47776
-0.98771,-0.46578
-0.8183,-0.41258
-0.88512,-0.41074
-0.90872,-0.39993
-0.93149,-0.38932
-0.7713,-0.3361
-0.83541,-0.33598
-0.85846,-0.32659
-0.88072,-0.31741
-0.90179,-0.30833
-0.73661,-0.24347
-0.79998,-0.24808
-0.82161,-0.24053
-0.84253,-0.23322
-0.86234,-0.22601
-0.70136,-0.15983
-0.76229,-0.16706
-0.78272,-0.16144
-0.8025,-0.15606
-0.82121,-0.15076
-0.69957,-0.11949
-0.7498,-0.12067
-0.76847,-0.11624
-0.78644,-0.11195
-0.80342,-0.10776
-0.7213,-0.11354
-0.76,-0.10716
-0.77623,-0.10303
-0.79175,-0.098977
-0.72501,-0.11786
-0.7583,-0.10849
-0.77286,-0.10423
-0.78673,-0.10001
-0.79973,-0.095889
-0.77495,-0.15665
-0.79517,-0.13712
-0.80647,-0.13189
-0.81705,-0.12663
-0.82684,-0.12148
-0.85028,-0.23138
-0.85508,-0.19876
-0.8623,-0.19147
-0.86878,-0.18406
-0.87456,-0.17678
-0.90595,-0.29638
-0.90405,-0.25885
-0.90727,-0.24926
-0.90981,-0.23955
-0.91174,-0.23
-0.93212,-0.34114
-0.9283,-0.3029
-0.92811,-0.29127
-0.92733,-0.27957
-0.96046,-0.40614
-0.95037,-0.36157
-0.94734,-0.34751
-0.94378,-0.33337
-0.93977,-0.31946
-0.95917,-0.43606
-0.94856,-0.39125
-0.9428,-0.37526
-0.93659,-0.35925
-0.93003,-0.34351
-0.94911,-0.46385
-0.93561,-0.41595
-0.92748,-0.39814
-0.91901,-0.38032
-0.91025,-0.36282
-0.92486,-0.48294
-0.90989,-0.433
-0.89985,-0.4135
-0.88955,-0.39405
-0.87903,-0.37495
-0.90187,-0.50761
-0.88289,-0.45275
-0.87111,-0.43147
-0.8591,-0.41024
-0.84695,-0.3894
-0.88797,-0.54457
-0.86275,-0.48223
-0.84912,-0.45883
-0.83529,-0.43546
-0.82139,-0.41255
-0.85751,-0.56711
-0.83145,-0.50243
-0.81635,-0.47705
-0.80111,-0.45176
-0.78588,-0.42696
-0.83055,-0.59472
-0.80091,-0.52463
-0.78444,-0.49718
-0.76788,-0.46983
-0.75139,-0.44303
-0.79254,-0.61126
-0.76232,-0.53868
-0.74481,-0.50933
-0.72729,-0.48012
-0.70987,-0.4515
-0.7848,-0.65733
-0.74542,-0.57355
-0.72642,-0.54169
-0.70737,-0.50994
-0.6885,-0.47884
-0.78073,-0.70564
-0.7355,-0.61385
-0.71481,-0.57917
-0.69409,-0.54461
-0.6736,-0.51075
-0.65334,-0.4776
-0.75019,-0.71301
-0.70228,-0.61676
-0.68027,-0.57999
-0.65827,-0.54338
-0.63657,-0.50754
-0.73076,-0.7437
-0.68181,-0.64406
-0.65854,-0.60471
-0.63534,-0.56557
-0.61249,-0.52727
-0.70966,-0.76978
-0.65867,-0.66569
-0.6343,-0.62387
-0.61005,-0.5823
-0.58618,-0.54163
-0.56271,-0.50185
-0.66426,-0.75308
-0.61156,-0.64519
-0.58662,-0.60186
-0.56182,-0.55882
-0.53746,-0.51673
-0.63553,-0.76791
-0.58267,-0.65731
-0.55701,-0.6118
-0.53156,-0.56664
-0.50658,-0.52249
-0.6144,-0.787
-0.5585,-0.67076
-0.53212,-0.62303
-0.50595,-0.57568
-0.4803,-0.5294
-0.45515,-0.48419
-0.56137,-0.75141
-0.50573,-0.63332
-0.47933,-0.58461
-0.45317,-0.53633
-0.42756,-0.48918
-0.54057,-0.76725
-0.48279,-0.64426
-0.45586,-0.5935
-0.42918,-0.5432
-0.40309,-0.49408
-0.37756,-0.44613
-0.48916,-0.72781
-0.43189,-0.60308
-0.40516,-0.55159
-0.37872,-0.50059
-0.35288,-0.45083
-0.47873,-0.75158
-0.4177,-0.62012
-0.39041,-0.56652
-0.36341,-0.51342
-0.33703,-0.46161
-0.31128,-0.41107
-0.42573,-0.70709
-0.36759,-0.57591
-0.34071,-0.52177
-0.31415,-0.46818
-0.28823,-0.41593
-0.26296,-0.36499
-0.39893,-0.68936
-0.33623,-0.55095
-0.30942,-0.49592
-0.2829,-0.44142
-0.25705,-0.3883
-0.38582,-0.71208
-0.32419,-0.57121
-0.29699,-0.51411
-0.27013,-0.45759
-0.24395,-0.40249
-0.21844,-0.3488
-0.35815,-0.69158
-0.29433,-0.54554
-0.26729,-0.48758
-0.24058,-0.4302
-0.21455,-0.37429
-0.18921,-0.31984
-0.32971,-0.6722
-0.26595,-0.52299
-0.2391,-0.46416
-0.21259,-0.40594
-0.18678,-0.34922
-0.36612,-0.74919
-0.29245,-0.58581
-0.26433,-0.52379
-0.23648,-0.46232
-0.20935,-0.40243
-0.18294,-0.34408
-0.39449,-0.78667
-0.31236,-0.61112
-0.283,-0.54669
-0.25385,-0.48276
-0.22545,-0.42046
-0.1978,-0.35978
-0.4438,-0.84897
-0.35189,-0.65942
-0.32059,-0.59178
-0.28947,-0.5246
-0.25913,-0.45912
-0.22957,-0.39532
-0.46506,-0.88648
-0.37338,-0.69275
-0.34047,-0.62209
-0.30778,-0.55195
-0.2759,-0.48359
-0.24484,-0.41697
-0.49531,-0.936
-0.39824,-0.73222
-0.36357,-0.6583
-0.32912,-0.58491
-0.29553,-0.51336
-0.26279,-0.44364
-0.5046,-0.96739
-0.40761,-0.75878
-0.37153,-0.68182
-0.33571,-0.60543
-0.30079,-0.53098
-0.26675,-0.45842
-0.50513,-0.99284
-0.40744,-0.77831
-0.37021,-0.69844
-0.33328,-0.61921
-0.29729,-0.54197
-0.26221,-0.46671
-0.50867,-1.0236
-0.40782,-0.80046
-0.36944,-0.71757
-0.3314,-0.63534
-0.29431,-0.55519
-0.25817,-0.4771
-0.48279,-1.0269
-0.38596,-0.80215
-0.34708,-0.71675
-0.30859,-0.6321
-0.2711,-0.5496
-0.23458,-0.46923
-0.47798,-1.0536
-0.37621,-0.81788
-0.3366,-0.72964
-0.29739,-0.64214
-0.25919,-0.55687
-0.22199,-0.47381
-0.44218,-1.0504
-0.34522,-0.81333
-0.3055,-0.72274
-0.26625,-0.63297
-0.22803,-0.54551
-0.19084,-0.46033
-0.41986,-1.0599
-0.32081,-0.81485
-0.28097,-0.72182
-0.24159,-0.62963
-0.20326,-0.53983
-0.16597,-0.45238
-0.12972,-0.36727
-0.35025,-0.97309
-0.25444,-0.72676
-0.21578,-0.63385
-0.1776,-0.54181
-0.14048,-0.45221
-0.1044,-0.36502
-0.32939,-0.9877
-0.23275,-0.73487
-0.1942,-0.63965
-0.15613,-0.54534
-0.11914,-0.45353
-0.083195,-0.3642
-0.29865,-0.9885
-0.20449,-0.73276
-0.1663,-0.63551
-0.12863,-0.53922
-0.092026,-0.44549
-0.056485,-0.3543
-0.021997,-0.26563
-0.25598,-0.91947
-0.15915,-0.65754
-0.12203,-0.56047
-0.085388,-0.46434
-0.049812,-0.37081
-0.015293,-0.27987
-0.24092,-0.9335
-0.14607,-0.66892
-0.10911,-0.56971
-0.072648,-0.47148
-0.037253,-0.37592
-0.0029158,-0.283
0.030373,-0.19269
-0.21266,-0.87109
-0.11513,-0.60143
-0.07903,-0.50244
-0.043377,-0.40443
-0.0087899,-0.30912
0.024747,-0.21649
-0.22766,-0.90723
-0.12757,-0.63182
-0.091023,-0.53035
-0.054906,-0.42988
-0.019858,-0.33217
0.014134,-0.23719
0.04708,-0.14491
-0.24505,-0.87767
-0.13611,-0.59266
-0.099302,-0.49075
-0.062837,-0.3898
-0.027447,-0.29165
0.0068852,-0.19626
0.040168,-0.10361
-0.30904,-0.89339
-0.18594,-0.59427
-0.14758,-0.49088
-0.10945,-0.38836
-0.072407,-0.28868
-0.036444,-0.19182
-0.38459,-0.97642
-0.25849,-0.67347
-0.21749,-0.56608
-0.17676,-0.45963
-0.13715,-0.3561
-0.098654,-0.25544
-0.061257,-0.15765
-0.45114,-0.97946
-0.31326,-0.6665
-0.26999,-0.55752
-0.22691,-0.44944
-0.18499,-0.34433
-0.14422,-0.24216
-0.10459,-0.1429
-0.52825,-0.99149
-0.37955,-0.67038
-0.33338,-0.55948
-0.28737,-0.44948
-0.24258,-0.34251
-0.19898,-0.23853
-0.15656,-0.13752
-0.58712,-0.98369
-0.43341,-0.66111
-0.38439,-0.54864
-0.33558,-0.43712
-0.28802,-0.32868
-0.2417,-0.22329
-0.19663,-0.12091
-0.63873,-0.96834
-0.47906,-0.64388
-0.42724,-0.53014
-0.37565,-0.4174
-0.32537,-0.30779
-0.27639,-0.20126
-0.2287,-0.09781
-0.67127,-0.9342
-0.50838,-0.61116
-0.45406,-0.49669
-0.4,-0.38329
-0.34733,-0.27306
-0.29601,-0.16595
-0.24604,-0.061958
-0.19742,0.038953
-0.64673,-0.79351
-0.48116,-0.4746
-0.42588,-0.36285
-0.37091,-0.25218
-0.31735,-0.14468
-0.2652,-0.040322
-0.21445,0.060932
-0.66793,-0.76258
-0.49883,-0.44545
-0.44144,-0.33361
-0.38439,-0.22289
-0.32882,-0.11536
-0.27471,-0.010986
-0.22204,0.090263
-0.67715,-0.72144
-0.5054,-0.4072
-0.44618,-0.29566
-0.38735,-0.18529
-0.33004,-0.078129
-0.27424,0.025872
-0.21994,0.12674
-0.16713,0.22449
-0.62746,-0.58011
-0.45436,-0.27188
-0.39501,-0.16401
-0.33606,-0.0573
-0.27868,0.046228
-0.22284,0.14662
-0.16854,0.24391
-0.63108,-0.5484
-0.4557,-0.2437
-0.3949,-0.13656
-0.33454,-0.030598
-0.2758,0.072187
-0.21864,0.17185
-0.16306,0.2684
-0.10904,0.36189
-0.57374,-0.42132
-0.39826,-0.12344
-0.33779,-0.020256
-0.2778,0.081761
-0.21944,0.18065
-0.16269,0.27646
-0.10755,0.36922
-0.053992,0.45896
-0.52101,-0.31583
-0.34558,-0.024508
-0.28561,0.074823
-0.22611,0.17302
-0.16827,0.26814
-0.11205,0.36024
-0.05746,0.44935
-0.0044722,0.5355
-0.47277,-0.23046
-0.29778,0.054406
-0.23839,0.15006
-0.1795,0.24462
-0.12228,0.33617
-0.066693,0.42476
-0.012738,0.51043
0.039601,0.5932
-0.42804,-0.16277
-0.25402,0.11566
-0.19534,0.20785
-0.13716,0.29898
-0.080651,0.38718
-0.025787,0.47249
0.027443,0.55495
0.079053,0.63458
-0.38797,-0.11235
-0.21502,0.16015
-0.1571,0.24915
-0.099688,0.33714
-0.043948,0.42226
0.010146,0.50458
0.062607,0.5841
0.11345,0.66088
-0.35114,-0.076067
-0.17972,0.19064
-0.12263,0.27673
-0.066054,0.36184
-0.011144,0.44417
0.042125,0.52375
0.093766,0.60063
0.14379,0.67482
0.19222,0.74636
-0.26955,0.018037
-0.10175,0.27641
-0.047122,0.35728
0.0070117,0.43725
0.059505,0.51455
0.11038,0.58921
0.15966,0.66126
0.20736,0.73075
-0.2551,0.0066143
-0.088023,0.26159
-0.034086,0.3405
0.019369,0.41856
0.071197,0.49402
0.12142,0.56692
0.17007,0.63729
0.21714,0.70515
0.26265,0.77053
-0.21817,0.030714
-0.049299,0.28461
0.0029008,0.35997
0.054682,0.43461
0.10487,0.50674
0.15348,0.5764
0.20053,0.64363
0.24605,0.70844
0.29003,0.77087
-0.19898,0.024315
-0.029964,0.27637
0.02094,0.34913
0.071469,0.42127
0.12043,0.49098
0.16785,0.55831
0.21373,0.62329
0.25811,0.68594
0.30099,0.74629
-0.18881,-0.00092133
-0.020926,0.2489
0.028945,0.31979
0.078469,0.39013
0.12645,0.45813
0.17292,0.52382
0.21788,0.58724
0.26136,0.6484
0.30337,0.70733
-0.19178,-0.04652
-0.023626,0.20329
0.02555,0.27309
0.074413,0.34241
0.12176,0.40946
0.16761,0.47426
0.21199,0.53685
0.2549,0.59724
0.29637,0.65546
0.3364,0.71154
-0.17355,-0.060665
-0.0041933,0.19022
0.043403,0.25775
0.090751,0.32493
0.13662,0.3899
0.18103,0.4527
0.224,0.51337
0.26554,0.57191
0.30568,0.62837
0.34441,0.68275
-0.21937,-0.14903
-0.038574,0.11426
0.0089558,0.18155
0.05638,0.24866
0.10234,0.31363
0.14687,0.37649
0.18998,0.43725
0.23169,0.49594
0.272,0.55259
0.31093,0.60722
-0.3332,-0.31198
-0.13277,-0.027236
-0.08326,0.042295
-0.03368,0.11188
0.014434,0.17933
0.061111,0.24468
0.10636,0.30796
0.1502,0.36918
0.19264,0.42836
0.23368,0.48552
-0.44112,-0.47317
-0.2307,-0.17575
-0.17841,-0.10277
-0.126,-0.029647
-0.075072,0.041326
-0.025609,0.11019
0.022404,0.17696
0.068976,0.24165
0.11412,0.30429
0.15785,0.36489
0.20018,0.42348
-0.49513,-0.56705
-0.27822,-0.26021
-0.22424,-0.1851
-0.1701,-0.10979
-0.11747,-0.036645
-0.066331,0.034377
-0.016662,0.10329
0.031543,0.17011
0.078296,0.23486
0.12361,0.29756
-0.57859,-0.71249
-0.3564,-0.39594
-0.29933,-0.31634
-0.24214,-0.23654
-0.1865,-0.15896
-0.13238,-0.083548
-0.07979,-0.010302
-0.028705,0.060797
0.020881,0.12976
0.068981,0.19662
0.11561,0.26138
-0.5821,-0.75951
-0.35944,-0.43787
-0.30124,-0.35605
-0.24294,-0.27405
-0.18623,-0.19429
-0.13109,-0.11676
-0.077492,-0.041439
-0.025438,0.031694
0.025086,0.10265
0.074093,0.17146
0.12159,0.23812
-0.58403,-0.80815
-0.35844,-0.47813
-0.29927,-0.39395
-0.24001,-0.30957
-0.18237,-0.2275
-0.12633,-0.1477
-0.071862,-0.070158
-0.01897,0.005147
0.032363,0.078228
0.082149,0.1491
-0.61244,-0.90755
-0.38678,-0.56996
-0.32563,-0.48147
-0.26447,-0.39282
-0.20496,-0.30655
-0.14709,-0.22263
-0.090846,-0.14104
-0.036212,-0.061764
0.016822,0.015212
0.068268,0.089905
0.11814,0.16233
-0.55887,-0.8993
-0.3374,-0.55871
-0.27662,-0.4687
-0.21589,-0.37857
-0.15683,-0.29088
-0.099428,-0.20559
-0.043666,-0.12269
0.010466,-0.042155
0.062981,0.036027
0.11389,0.11187
-0.54673,-0.95732
-0.32797,-0.61083
-0.26657,-0.51738
-0.20527,-0.42386
-0.14567,-0.33285
-0.087749,-0.24432
-0.031492,-0.15824
0.023113,-0.074613
0.076079,0.006593
0.12742,0.085391
-0.49805,-0.97484
-0.28728,-0.62701
-0.22626,-0.53096
-0.16543,-0.43492
-0.10631,-0.34146
-0.048887,-0.25055
0.0068638,-0.16216
0.060952,-0.076287
0.11339,0.0070932
0.16419,0.087998
-0.43463,-0.97395
-0.23096,-0.62324
-0.17108,-0.5252
-0.11145,-0.42723
-0.053541,-0.3319
0.0026848,-0.23918
0.057237,-0.14906
0.11013,-0.061507
0.16138,0.023489
0.21099,0.10595
-0.36586,-0.96444
-0.16894,-0.6099
-0.11073,-0.51027
-0.052811,-0.41074
0.0034068,-0.31392
0.057952,-0.21977
0.11084,-0.12827
0.16208,-0.039395
0.21169,0.046866
0.25968,0.13054
-0.34306,-0.99798
-0.14188,-0.62806
-0.084715,-0.5261
-0.027775,-0.42419
0.027476,-0.32504
0.081068,-0.22863
0.13301,-0.13492
0.18333,-0.043914
0.23203,0.044422
-0.33462,-1.0842
-0.14127,-0.70863
-0.084164,-0.60216
-0.02736,-0.49581
0.027761,-0.39231
0.081227,-0.29163
0.13305,-0.19375
0.18325,-0.09865
0.23184,-0.0063107
-0.27911,-1.1141
-0.099306,-0.73876
-0.043499,-0.62892
0.011899,-0.51931
0.065632,-0.41264
0.11773,-0.30887
0.1682,-0.20798
0.21706,-0.10995
0.26433,-0.014769
0.31002,0.077594
-0.14741,-1.0127
0.015997,-0.64173
0.067811,-0.5324
0.11914,-0.4234
0.16886,-0.31739
0.21699,-0.21431
0.26355,-0.11417
0.30856,-0.016926
0.35202,0.077435
-0.049698,-0.99227
0.097619,-0.62389
0.14609,-0.51315
0.194,-0.40283
0.24035,-0.29554
0.28517,-0.19126
0.32848,-0.08995
0.37028,0.0084031
0.025998,-1.0373
0.1575,-0.66993
0.20316,-0.55585
0.24818,-0.4423
0.29169,-0.33187
0.33372,-0.2245
0.37429,-0.12018
0.41342,-0.01889
0.45111,0.0794
0.16264,-0.94485
0.27576,-0.58282
0.31624,-0.46939
0.35603,-0.35659
0.3944,-0.24694
0.43138,-0.14038
0.46698,-0.03691
0.50123,0.063507
0.53414,0.16089
0.30116,-0.84109
0.39518,-0.4856
0.42986,-0.37366
0.46381,-0.26241
0.49645,-0.15432
0.52781,-0.049345
0.5579,0.052535
0.58674,0.15135
0.41447,-0.82234
0.48901,-0.47198
0.5185,-0.35929
0.54722,-0.24739
0.57473,-0.13867
0.60106,-0.033104
0.62623,0.069344
0.65025,0.1687
0.53438,-0.777
0.58959,-0.43277
0.61326,-0.32021
0.63615,-0.20852
0.65794,-0.10004
0.67868,0.0052822
0.69837,0.10746
0.71703,0.20653
0.73469,0.30251
0.67028,-0.61864
0.7055,-0.28447
0.72198,-0.17584
0.73769,-0.068111
0.75247,0.036435
0.76633,0.13785
0.7793,0.23615
0.79139,0.33137
0.77576,-0.56313
0.79262,-0.23632
0.80277,-0.12902
0.81218,-0.022675
0.82079,0.080501
0.82863,0.18056
0.83571,0.27751
0.84206,0.37141
0.82551,-0.54332
0.83579,-0.21325
0.84052,-0.10683
0.84463,-0.0013125
0.84809,0.10105
0.85092,0.2003
0.85314,0.29647
0.85475,0.38959
0.84405,-0.5357
0.84735,-0.20402
0.84753,-0.098133
0.84719,0.0068934
0.84635,0.10877
0.845,0.20755
0.84317,0.30326
0.84087,0.39592
0.83812,0.48557
0.85708,-0.42612
0.84814,-0.10193
0.84365,0.00025945
0.83873,0.10159
0.83343,0.19983
0.82778,0.29501
0.82179,0.38717
0.81548,0.47635
0.85437,-0.42654
0.83648,-0.10501
0.82829,-0.0034315
0.81974,0.097294
0.81095,0.19494
0.80192,0.28957
0.79267,0.38119
0.78321,0.46984
0.82473,-0.43792
0.80257,-0.11581
0.79147,-0.014593
0.78011,0.085801
0.76861,0.18314
0.75699,0.27747
0.74526,0.36882
0.73343,0.45721
0.75998,-0.46977
0.73871,-0.14331
0.72582,-0.041892
0.7128,0.058758
0.69973,0.15636
0.68664,0.25097
0.67352,0.34261
0.6604,0.4313
0.6589,-0.52548
0.64298,-0.19145
0.62963,-0.08906
0.61629,0.012631
0.60298,0.11128
0.58971,0.20692
0.57649,0.2996
0.56333,0.38933
0.51804,-0.61067
0.51278,-0.26494
0.50052,-0.16058
0.48842,-0.056824
0.4764,0.043869
0.46447,0.14155
0.45263,0.23624
0.4409,0.32797
0.42926,0.41677
0.33787,-0.62969
0.34569,-0.27392
0.33611,-0.16948
0.32681,-0.065549
0.31761,0.03532
0.30852,0.13318
0.29955,0.22805
0.29069,0.31996
0.15844,-0.76263
0.17956,-0.39436
0.1737,-0.28605
0.16822,-0.17821
0.16282,-0.073472
0.15753,0.028212
0.15233,0.12686
0.14723,0.22251
-0.0047262,-0.87299
0.025764,-0.49708
0.024104,-0.38483
0.022841,-0.27305
0.021638,-0.16444
0.020499,-0.058936
0.01942,0.043479
0.018402,0.14283
