X,Y
0.109999999999999,-0.0450000000000017
0.0980000000000008,-0.0309999999999988
0.0899999999999999,-0.022000000000002
0.0809999999999995,-0.014999999999997
0.0750000000000011,-0.00900000000000034
0.0689999999999991,-0.00600000000000023
0.0649999999999995,-0.00300000000000011
0.0600000000000005,-0.00100000000000122
0.0570000000000004,0
0.0540000000000003,0
0.0510000000000002,0.00199999999999889
0.0499999999999989,0.00100000000000122
0.0470000000000006,0.00199999999999889
0.0449999999999999,0.00200000000000244
0.0440000000000005,0.00300000000000011
0.0419999999999998,0.00199999999999889
0.0410000000000004,0.00199999999999889
0.0389999999999997,0.00300000000000011
0.0389999999999997,0.00300000000000011
0.036999999999999,0.00300000000000011
0.0360000000000014,0.00400000000000134
0.0359999999999996,0.00399999999999778
0.0340000000000007,0.00400000000000134
0.0339999999999989,0.00499999999999901
0.0329999999999995,0.00400000000000134
0.0500000000000007,0.00900000000000034
0.0660000000000007,0.0129999999999981
0.0619999999999994,0.0150000000000006
0.0600000000000005,0.0169999999999995
0.0570000000000004,0.0180000000000007
0.0539999999999985,0.0190000000000019
0.0520000000000014,0.0199999999999996
0.0499999999999989,0.0210000000000008
0.0470000000000006,0.0219999999999985
0.0459999999999994,0.0210000000000008
0.0440000000000005,0.0219999999999985
0.0419999999999998,0.022000000000002
0.0500000000000007,0.0269999999999975
0.052999999999999,0.0289999999999999
0.0500000000000007,0.0289999999999999
0.048,0.027000000000001
0.0459999999999994,0.027000000000001
0.0440000000000005,0.0249999999999986
0.0429999999999993,0.0229999999999997
0.0410000000000004,0.0229999999999997
0.0400000000000009,0.022000000000002
0.0459999999999994,0.0240000000000009
0.0449999999999999,0.0239999999999974
0.0440000000000005,0.022000000000002
0.0429999999999993,0.0199999999999996
0.0419999999999998,0.0199999999999996
0.0410000000000004,0.0199999999999996
0.0399999999999991,0.0180000000000007
0.0449999999999999,0.0210000000000008
0.0440000000000005,0.0199999999999996
0.043000000000001,0.0189999999999984
0.0419999999999998,0.0199999999999996
0.0409999999999986,0.0190000000000019
0.0410000000000004,0.0189999999999984
0.043000000000001,0.0210000000000008
0.0438999999999989,0.0210000000000008
0.0424000000000007,0.0210000000000008
0.0416000000000007,0.0209999999999972
0.0404999999999998,0.0210000000000008
0.0399999999999991,0.0210000000000008
0.0424000000000007,0.0229999999999997
0.0412999999999997,0.022000000000002
0.0401000000000007,0.0219999999999985
0.0390999999999995,0.0210000000000008
0.0380000000000003,0.0210000000000008
0.0401999999999987,0.0219999999999985
0.0390000000000015,0.0210000000000008
0.0378999999999987,0.0210000000000008
0.036900000000001,0.0199999999999996
0.0366999999999997,0.0189999999999984
0.0373999999999999,0.0190000000000019
0.0364000000000004,0.0179999999999971
0.0353999999999992,0.017000000000003
0.0344999999999995,0.0159999999999982
0.0353000000000012,0.0150000000000006
0.0345999999999993,0.0150000000000006
0.0335000000000001,0.0120000000000005
0.0327000000000002,0.0119999999999969
0.0328999999999997,0.0110000000000028
0.0323000000000011,0.00999999999999801
0.0313999999999997,0.00799999999999912
0.0302999999999987,0.00700000000000145
0.0305000000000017,0.00700000000000145
0.0295999999999985,0.00499999999999901
0.0286000000000008,0.00400000000000134
0.0275999999999996,0.00399999999999778
0.0275999999999996,0.00300000000000011
0.0265000000000004,0.00199999999999889
0.0252999999999997,0.00100000000000122
0.0247000000000011,0.00100000000000122
0.0240999999999989,0
0.0228999999999999,0
0.0218000000000007,-0.00100000000000122
0.0213999999999999,0
0.0203000000000007,-0.00100000000000122
0.0191999999999997,-0.000999999999997669
0.0183999999999997,-0.00100000000000122
0.0175999999999998,-0.00100000000000122
0.0165000000000006,-0.000999999999997669
0.0155999999999992,-0.00100000000000122
0.0149000000000008,-0.000999999999997669
0.0138999999999996,-0.00100000000000122
0.0129999999999999,0
0.0122999999999998,-0.00100000000000122
0.0114000000000001,-0.000999999999997669
0.0106000000000002,0
0.00999999999999979,-0.00100000000000122
0.00910000000000011,0
0.00849999999999973,-0.00100000000000122
0.00779999999999959,-0.000999999999997669
0.00720000000000098,-0.00100000000000122
0.00649999999999906,-0.00100000000000122
0.00590000000000046,-0.000999999999997669
0.00530000000000008,-0.00200000000000244
0.00479999999999947,-0.00300000000000011
0.00420000000000087,-0.00300000000000011
0.00360000000000049,-0.00399999999999778
0.00300000000000011,-0.00400000000000134
0.0024999999999995,-0.00499999999999901
0.00189999999999912,-0.00499999999999901
0.00130000000000052,-0.00700000000000145
0.000700000000000145,-0.00700000000000145
9.99999999997669E-05,-0.00799999999999912
-0.000500000000000611,-0.00900000000000034
-0.00109999999999921,-0.00999999999999801
-0.00179999999999936,-0.0110000000000028
-0.00239999999999974,-0.0119999999999969
-0.00310000000000166,-0.0130000000000017
-0.00380000000000003,-0.0139999999999993
-0.00439999999999863,-0.0139999999999993
-0.00520000000000032,-0.0160000000000018
-0.00580000000000069,-0.0169999999999995
-0.00659999999999883,-0.0180000000000007
-0.00730000000000075,-0.0189999999999984
-0.00799999999999912,-0.0190000000000019
-0.00880000000000081,-0.0209999999999972
-0.00939999999999941,-0.022000000000002
-0.0101000000000013,-0.0229999999999997
-0.0107999999999997,-0.0240000000000009
-0.0114000000000001,-0.0249999999999986
-0.0122,-0.0259999999999998
-0.0126999999999988,-0.027000000000001
-0.0134000000000007,-0.0279999999999987
-0.0137999999999998,-0.0289999999999999
-0.0145,-0.0300000000000011
-0.0150000000000006,-0.0309999999999988
-0.0154999999999994,-0.0330000000000013
-0.016,-0.0330000000000013
-0.0163000000000011,-0.0339999999999989
-0.0167999999999999,-0.0360000000000014
-0.0169999999999995,-0.036999999999999
-0.0175999999999998,-0.0380000000000003
-0.0175999999999998,-0.0389999999999979
-0.0181000000000004,-0.0410000000000004
-0.0181000000000004,-0.0410000000000004
-0.0185999999999993,-0.0429999999999993
-0.0184999999999995,-0.0440000000000005
-0.0190000000000001,-0.0450000000000017
-0.0190000000000001,-0.0459999999999994
-0.0192999999999994,-0.0479999999999983
-0.019400000000001,-0.049000000000003
-0.0196000000000005,-0.0499999999999972
-0.0199999999999996,-0.0519999999999996
-0.0200999999999993,-0.0520000000000032
-0.0206999999999997,-0.0539999999999985
-0.020900000000001,-0.0549999999999997
-0.0214999999999996,-0.0560000000000009
-0.0221,-0.0579999999999998
-0.0226000000000006,-0.0579999999999998
-0.0234999999999985,-0.0590000000000011
-0.0243000000000002,-0.0599999999999987
-0.0251000000000001,-0.0599999999999987
-0.0262000000000011,-0.0620000000000012
-0.0271999999999988,-0.0620000000000012
-0.0282,-0.0629999999999988
-0.0296000000000003,-0.0639999999999965
-0.0306999999999995,-0.0640000000000001
-0.0319000000000003,-0.0640000000000001
-0.0332000000000008,-0.0650000000000048
-0.0344999999999995,-0.0649999999999977
-0.0356000000000005,-0.0649999999999977
-0.0368999999999993,-0.0660000000000025
-0.0381,-0.0649999999999977
-0.0390999999999995,-0.0660000000000025
-0.0402000000000005,-0.0660000000000025
-0.0412999999999997,-0.0659999999999954
-0.0421000000000014,-0.0670000000000002
-0.043099999999999,-0.0660000000000025
-0.0438000000000009,-0.0660000000000025
-0.0445999999999991,-0.0670000000000002
-0.0450999999999997,-0.0659999999999954
-0.0457999999999998,-0.0660000000000025
-0.0462000000000007,-0.0670000000000002
-0.0466999999999995,-0.0670000000000002
-0.0470000000000006,-0.0659999999999954
-0.0470000000000006,-0.0670000000000002
-0.048,-0.0670000000000002
-0.0469999999999988,-0.0670000000000002
-0.0470000000000006,-0.0680000000000049
-0.048,-0.0670000000000002
-0.0470000000000006,-0.0679999999999978
-0.0469999999999988,-0.0679999999999978
-0.0470000000000006,-0.0690000000000026
-0.0459999999999994,-0.0690000000000026
-0.0460000000000012,-0.0689999999999955
-0.0449999999999999,-0.0700000000000003
-0.0439999999999987,-0.0700000000000003
-0.0440000000000005,-0.070999999999998
-0.0419999999999998,-0.0710000000000051
-0.0419999999999998,-0.0719999999999956
-0.0400000000000009,-0.0730000000000004
-0.0399999999999991,-0.0730000000000004
-0.0370000000000008,-0.0739999999999981
-0.036999999999999,-0.0740000000000052
-0.0350000000000001,-0.0760000000000005
-0.0330000000000013,-0.0760000000000005
-0.0309999999999988,-0.0760000000000005
-0.0300000000000011,-0.0779999999999959
-0.0279999999999987,-0.078000000000003
-0.0250000000000004,-0.0779999999999959
-0.0240000000000009,-0.0790000000000006
-0.0220000000000002,-0.0799999999999983
-0.0199999999999996,-0.0800000000000054
-0.0179999999999989,-0.0799999999999983
-0.0170000000000012,-0.080999999999996
-0.0139999999999993,-0.0810000000000031
-0.0129999999999999,-0.0810000000000031
-0.0120000000000005,-0.080999999999996
-0.00999999999999979,-0.0810000000000031
-0.00900000000000034,-0.080999999999996
-0.00799999999999912,-0.0810000000000031
-0.00699999999999967,-0.080999999999996
-0.00600000000000023,-0.0810000000000031
-0.00600000000000023,-0.0810000000000031
-0.00500000000000078,-0.080999999999996
-0.00499999999999901,-0.0799999999999983
-0.00400000000000134,-0.0800000000000054
-0.00499999999999901,-0.0799999999999983
-0.00399999999999956,-0.0790000000000006
-0.00400000000000134,-0.0790000000000006
-0.00399999999999956,-0.0779999999999959
-0.00499999999999901,-0.078000000000003
-0.00400000000000134,-0.0769999999999982
-0.00499999999999901,-0.0769999999999982
-0.00399999999999956,-0.0760000000000005
-0.00500000000000078,-0.0750000000000028
-0.00399999999999956,-0.0750000000000028
-0.00500000000000078,-0.0739999999999981
-0.00399999999999956,-0.0739999999999981
-0.00399999999999956,-0.0720000000000027
-0.00300000000000011,-0.0719999999999956
-0.00300000000000011,-0.0720000000000027
-0.00100000000000122,-0.0700000000000003
-0.000999999999999446,-0.0700000000000003
0,-0.0689999999999955
0.00200000000000067,-0.0690000000000026
0.00300000000000011,-0.0670000000000002
0.00499999999999901,-0.0670000000000002
0.00699999999999967,-0.0660000000000025
0.0080000000000009,-0.0649999999999977
0.0109999999999992,-0.0649999999999977
0.0140000000000011,-0.0630000000000024
0.0149999999999988,-0.0619999999999976
0.0180000000000007,-0.0620000000000047
0.0210000000000008,-0.0599999999999952
0.0229999999999997,-0.0590000000000046
0.0250000000000004,-0.0579999999999998
0.0279999999999987,-0.0559999999999974
0.0310000000000006,-0.0549999999999997
0.032,-0.054000000000002
0.0350000000000001,-0.0529999999999973
0.0380000000000003,-0.0510000000000019
0.0389999999999997,-0.0489999999999995
0.0410000000000004,-0.0489999999999995
0.0429999999999993,-0.0459999999999994
0.0449999999999999,-0.0459999999999994
0.0470000000000006,-0.0429999999999993
0.048,-0.0429999999999993
0.0489999999999995,-0.0410000000000039
0.0510000000000002,-0.0390000000000015
0.0519999999999996,-0.0379999999999967
0.0540000000000003,-0.036999999999999
0.0540000000000003,-0.0350000000000037
0.0559999999999992,-0.0339999999999989
0.0570000000000004,-0.0319999999999965
0.0570000000000004,-0.0310000000000059
0.0589999999999993,-0.029999999999994
0.0600000000000005,-0.0280000000000058
0.0600000000000005,-0.0269999999999939
0.0619999999999994,-0.0250000000000057
0.0619999999999994,-0.0229999999999961
0.0631000000000004,-0.0219999999999985
0.0639000000000003,-0.0210000000000008
0.0647000000000002,-0.0180000000000007
0.0654000000000003,-0.017000000000003
0.0662000000000003,-0.0159999999999982
0.0670000000000002,-0.0129999999999981
0.0676999999999985,-0.0120000000000005
0.0684000000000005,-0.0100000000000051
0.0691000000000006,-0.00799999999999557
0.0696999999999992,-0.00600000000000023
0.0704000000000011,-0.00399999999999778
0.0709999999999997,-0.00200000000000244
0.0715000000000003,0.000999999999997669
0.0719999999999992,0.00200000000000244
0.0725999999999996,0.00500000000000256
0.0729000000000006,0.00799999999999557
0.0732999999999997,0.00900000000000034
0.073500000000001,0.0129999999999981
0.0737999999999985,0.0140000000000029
0.0739000000000001,0.017000000000003
0.0739999999999998,0.019999999999996
0.0739000000000001,0.0219999999999985
0.0738000000000003,0.0250000000000057
0.0736000000000008,0.0269999999999939
0.0732999999999997,0.0290000000000035
0.0730000000000004,0.0319999999999965
0.0725999999999996,0.034000000000006
0.0721000000000007,0.0359999999999943
0.0714999999999995,0.0390000000000015
0.0709,0.0399999999999991
0.0702999999999996,0.0429999999999993
0.0696000000000003,0.044000000000004
0.0689000000000002,0.046999999999997
0.0682,0.0480000000000018
0.0673999999999992,0.0489999999999995
0.0667,0.0519999999999996
0.0659000000000001,0.0519999999999996
0.0651000000000002,0.054000000000002
0.0644,0.0549999999999997
0.0636999999999999,0.0570000000000022
0.0629,0.0569999999999951
0.0622000000000007,0.0590000000000046
0.0613999999999999,0.0599999999999952
0.0606999999999998,0.0600000000000023
0.0599999999999996,0.0619999999999976
0.0592000000000006,0.0620000000000047
0.0586000000000002,0.0640000000000001
0.0577999999999994,0.0640000000000001
0.0571000000000002,0.0649999999999977
0.0564,0.0649999999999977
0.0556000000000001,0.0670000000000002
0.0548000000000002,0.0670000000000002
0.0541,0.0680000000000049
0.0531999999999995,0.0689999999999955
0.0524000000000004,0.0690000000000026
0.0514999999999999,0.0700000000000003
0.0504999999999995,0.070999999999998
0.0495000000000001,0.0720000000000027
0.0485000000000007,0.0719999999999956
0.0472999999999999,0.0730000000000004
0.0461,0.0739999999999981
0.0448999999999993,0.0750000000000028
0.0434000000000001,0.0760000000000005
0.0420000000000007,0.0769999999999982
0.0405999999999995,0.0770000000000053
0.0388000000000002,0.0779999999999959
0.0372000000000003,0.0799999999999983
0.0352999999999994,0.0800000000000054
0.0335000000000001,0.080999999999996
0.0315000000000003,0.0810000000000031
0.0294999999999996,0.0829999999999984
0.0274000000000001,0.0829999999999984
0.0252999999999997,0.0840000000000032
0.0232000000000001,0.0839999999999961
0.0209999999999999,0.0850000000000009
0.0190000000000001,0.0859999999999985
0.0170000000000003,0.0860000000000056
0.0149999999999997,0.0859999999999985
0.0131000000000006,0.0869999999999962
0.0113999999999992,0.0870000000000033
0.00960000000000072,0.0869999999999962
0.00819999999999954,0.0870000000000033
0.00660000000000061,0.0869999999999962
0.00539999999999985,0.088000000000001
0.00429999999999975,0.0870000000000033
0.00319999999999965,0.088000000000001
0.00229999999999997,0.0869999999999962
0.00150000000000006,0.0870000000000033
0.000799999999999912,0.088000000000001
0.000200000000000422,0.0869999999999962
